date,Temp,temp500,temp700,temp850,temp925,dlwrf,mslp,P300,P500,P850,R500,R850,rhum,shum300,shum400,shum500,shum700,shum850,shum925,Tas,U500,U700,U850,U925,Uas,ulwrf,V500,V700,V850,V925,Vas,uswrf,dswrf,rainfall,clazz
1964-09-01,299.72998046875,268.5,284.900024414062,291.280029296875,295.429992675781,408.300048828125,100968,9711,5878,1506,23.5,70.510009765625,85.7599945068359,0.000656001269817352,0.000463001430034637,0.00126500055193901,0.00463300198316574,0.0107680018991232,0.0134680010378361,299.859985351562,-3.96998596191406,-0.989990234375,-0.089996337890625,0.230010986328125,-1.58999633789062,459.099853515625,1.78001403808594,1.21000671386719,1.73001098632812,2.16000366210938,2.52999877929688,39.300048828125,269.800048828125,0.461,1
1964-09-02,299.649993896484,269.350006103516,285.100006103516,291.380004882812,295.429992675781,404.599853515625,100708,9712,5861,1481,29.75,68.510009765625,85.0099945068359,0.000391002744436264,0.00077500194311142,0.00170900113880634,0.00578300096094608,0.0105400010943413,0.0136050023138523,299.960021972656,-5.38998413085938,-4.81999206542969,-4.31999206542969,-4.1199951171875,-4.27000427246094,459.099853515625,-1.33999633789062,-1.08999633789062,-0.0999908447265625,0.750015258789062,1.36000061035156,42.099853515625,291.099853515625,0,-1
1964-09-03,299.679992675781,268.960021972656,285.679992675781,292.429992675781,295,422.099853515625,100578,9706,5860,1474,46,53.510009765625,83.0099945068359,0.000749003142118454,0.00153900124132633,0.00255800224840641,0.00475800223648548,0.00879600085318089,0.0144080016762018,300.210021972656,-9.01998901367188,-7.96998596191406,-5.3699951171875,-5.31999206542969,-5.16999816894531,458.300048828125,2.98001098632812,2.75001525878906,2.61000061035156,3.36000061035156,2.8800048828125,29.599853515625,198.099853515625,0,-1
1964-09-04,300.179992675781,268.679992675781,285.660003662109,293.25,295.309997558594,423.099853515625,100755,9721,5876,1493,38.5,51.260009765625,81.5099945068359,0.000397000461816788,0.000669002532958984,0.00209700129926205,0.00393500179052353,0.00885000079870224,0.0128830019384623,300.859985351562,-9.54998779296875,-7.46998596191406,-5.08999633789062,-4.83999633789062,-3.1199951171875,458.099853515625,5.6300048828125,7.71000671386719,8.93000793457031,9.33000183105469,6.86000061035156,31.099853515625,211.800048828125,0,-1
1964-09-05,299.929992675781,268.850006103516,284.530029296875,292.410003662109,295.429992675781,418.300048828125,101023,9739,5888,1515,26.5,62.510009765625,81.2599945068359,0.000192001461982727,0.000773001462221146,0.00146900117397308,0.00540000200271606,0.0102130006998777,0.0135210007429123,300.809997558594,-9.03999328613281,-5.51998901367188,-2.13998413085938,-1.33999633789062,-0.770004272460938,458.300048828125,1.8800048828125,0.730010986328125,4.05000305175781,4.61000061035156,3.69999694824219,30.099853515625,194.300048828125,0,-1
1964-09-06,299.609985351562,268.350006103516,284.859985351562,291.230010986328,295.5,408.300048828125,100980,9721,5884,1510,23.75,69.260009765625,84.7599945068359,0.000200003385543823,0.000711001455783844,0.00126400217413902,0.00468800216913223,0.0105510018765926,0.0141330007463694,300.160003662109,-9.26998901367188,-7.239990234375,-5.21998596191406,-3.78999328613281,-4.91999816894531,458.099853515625,2.41000366210938,2.05000305175781,1.53001403808594,0.930007934570312,0.30999755859375,37.099853515625,255.599853515625,0,-1
1964-09-07,299.929992675781,269.400024414062,285.179992675781,292.280029296875,295.929992675781,412.800048828125,100850,9727,5882,1502,19.25,55.260009765625,82.0099945068359,0.000830002129077911,0.0012350007891655,0.00110900029540062,0.00450300239026546,0.00899300165474415,0.0132030006498098,300.529998779297,-5.43998718261719,-5.08999633789062,-5.38998413085938,-5.88998413085938,-5.6199951171875,457.800048828125,4.50001525878906,4.43000793457031,5.260009765625,4.11000061035156,2.72999572753906,35.300048828125,239.099853515625,0,-1
1964-09-08,299.799987792969,269.880004882812,285.880004882812,292.650024414062,295.559997558594,421.099853515625,100753,9738,5875,1489,26.25,57.760009765625,80.5099945068359,0.000287000089883804,0.00101800262928009,0.00156900100409985,0.00409300066530704,0.00963300094008446,0.0138130020350218,300.559997558594,-7.44999694824219,-7.08999633789062,-6.51998901367188,-6.66999816894531,-6.44000244140625,457.599853515625,2.3800048828125,1.21000671386719,2.30000305175781,2.93000793457031,1.65000915527344,30.300048828125,202.599853515625,0,-1
1964-09-09,299.399993896484,270.559997558594,284.830017089844,289.929992675781,294.179992675781,417.800048828125,100795,9736,5868,1486,35,83.260009765625,88.5099945068359,0.000507000833749771,0.000834003090858459,0.00219500064849854,0.00619000196456909,0.011573001742363,0.0161900017410517,299.799987792969,-11.3399963378906,-10.5199890136719,-6.56999206542969,-7.26998901367188,-6.94000244140625,457.599853515625,6.98001098632812,8.58000183105469,9.80000305175781,9.90000915527344,5.50999450683594,34.800048828125,239.099853515625,0,-1
1964-09-10,299.529998779297,268.660003662109,284.25,289.530029296875,294.130004882812,422.599853515625,100960,9730,5873,1505,58.510009765625,82.010009765625,86.5099945068359,0.000633999705314636,0.000675000250339508,0.00315900146961212,0.00643500126898289,0.0111900009214878,0.0154730007052422,299.929992675781,-1.489990234375,0.430007934570312,0.1300048828125,-0.239990234375,-1.02000427246094,457.599853515625,10.7500152587891,12.6800079345703,9.43000793457031,9.25001525878906,6.19999694824219,28.099853515625,190.099853515625,10.864,1
1964-09-11,299.580017089844,268.179992675781,284.350006103516,291.380004882812,294.710021972656,406.300048828125,101138,9738,5892,1520,47.7500152587891,68.010009765625,85.0099945068359,0.000748001039028168,0.000736001878976822,0.00248800218105316,0.00594600103795528,0.0104460008442402,0.013111000880599,299.960021972656,-0.889999389648438,-2.28999328613281,-2.1199951171875,-0.519989013671875,-0.839996337890625,457.099853515625,2.78001403808594,2.91000366210938,5.08000183105469,4.18000793457031,2.75999450683594,37.599853515625,253.800048828125,0,-1
1964-09-12,299.580017089844,268.5,284.679992675781,292.160003662109,295.230010986328,408.800048828125,101043,9732,5885,1514,41.75,65.260009765625,84.7599945068359,0.000802002847194672,0.00137099996209145,0.00224700197577477,0.00470300205051899,0.0105280019342899,0.0134280007332563,299.910003662109,-7.91999816894531,-6.71998596191406,-4.49998474121094,-3.16999816894531,-3.44000244140625,457.099853515625,-0.999984741210938,-0.949996948242188,2.3800048828125,2.66000366210938,2.75999450683594,39.099853515625,267.300048828125,0,-1
1964-09-13,299.649993896484,269.210021972656,285.130004882812,292.480010986328,295.850006103516,409.099853515625,101033,9738,5893,1515,23,57.760009765625,84.7599945068359,0.000512000173330307,0.00133000314235687,0.00130700320005417,0.00360300205647945,0.00951000116765499,0.013441001996398,300.380004882812,-10.9399871826172,-9.989990234375,-7.08999633789062,-5.8699951171875,-4.75,457.599853515625,2.80000305175781,1.98001098632812,2.16000366210938,1.96000671386719,1.52999877929688,38.300048828125,263.599853515625,0,-1
1964-09-14,299.580017089844,269.429992675781,285.980010986328,292.25,294.630004882812,421.300048828125,100983,9750,5892,1505,20.75,58.760009765625,81.5099945068359,0.000184003263711929,0.000838000327348709,0.00121000036597252,0.00421100109815598,0.00955800153315067,0.0156260021030903,300.330017089844,-15.3199920654297,-12.5199890136719,-10.0399932861328,-10.3899841308594,-9.16999816894531,456.599853515625,2.28001403808594,1.73001098632812,2.41000366210938,0.980010986328125,-0.0699920654296875,27.300048828125,177.599853515625,0.567,1
1964-09-15,299.549987792969,268.850006103516,284.25,292.210021972656,295.460021972656,416.300048828125,101048,9731,5886,1515,38.75,54.010009765625,85.5099945068359,0.00035800039768219,0.000837001949548721,0.00212900154292583,0.00472600199282169,0.00876600109040737,0.0138130020350218,300.22998046875,-11.1199951171875,-10.8899841308594,-9.26998901367188,-7.71998596191406,-7.489990234375,457.099853515625,5.8800048828125,7.71000671386719,6.83000183105469,5.66000366210938,2.43000793457031,29.599853515625,196.099853515625,0,-1
1964-09-16,299.260009765625,267.480010986328,284.350006103516,290.630004882812,294.030029296875,410.300048828125,100948,9709,5863,1503,44,67.510009765625,84.7599945068359,0.00070900097489357,0.00114800035953522,0.00218700245022774,0.00596500188112259,0.0098780021071434,0.0145580023527145,299.630004882812,-7.91999816894531,-10.1699981689453,-8.53999328613281,-8.03999328613281,-7.41999816894531,455.800048828125,5.28001403808594,5.66000366210938,5.96000671386719,4.25001525878906,2.8800048828125,34.599853515625,237.099853515625,0.641,1
1964-09-17,299.299987792969,268.850006103516,284.049987792969,291.230010986328,294.25,415.300048828125,100798,9720,5856,1492,33.75,60.760009765625,85.7599945068359,0.000554002821445465,0.00112500041723251,0.00185100175440311,0.00491500087082386,0.00925100222229958,0.0151880010962486,299.859985351562,-7.66999816894531,-10.9199981689453,-9.41999816894531,-8.96998596191406,-9.56999206542969,455.599853515625,8.73001098632812,8.83000183105469,9.03001403808594,6.91000366210938,5.72999572753906,33.800048828125,229.300048828125,0.101,1
1964-09-18,299.109985351562,269.679992675781,284.630004882812,290.660003662109,294.25,412.800048828125,100798,9726,5863,1490,25.25,70.260009765625,88.7599945068359,0.000365000218153,0.000552002340555191,0.00148200243711472,0.00474800169467926,0.0103030018508434,0.0150580015033484,299.5,-4.63998413085938,-4.84999084472656,-3.63998413085938,-3.66999816894531,-2.84999084472656,455.599853515625,6.58000183105469,7.46000671386719,6.86000061035156,6.80000305175781,5.52999877929688,35.599853515625,244.599853515625,0.564,1
1964-09-19,299.330017089844,269.280029296875,284.059997558594,291.530029296875,295.100006103516,412.300048828125,100768,9714,5857,1490,26.5,69.510009765625,86.7599945068359,0.000456999987363815,0.000705000013113022,0.00151200219988823,0.00526800192892551,0.0107530020177364,0.0141230020672083,299.580017089844,-3.76998901367188,-1.3699951171875,-2.03999328613281,-1.76998901367188,-1.69000244140625,455.599853515625,2.71000671386719,2.28001403808594,3.56001281738281,4.28001403808594,3.05000305175781,35.599853515625,234.599853515625,0.454,1
1964-09-20,299.279998779297,269.780029296875,283.580017089844,291.049987792969,295.429992675781,409.800048828125,100730,9712,5854,1488,23.75,72.760009765625,85.5099945068359,0.000327002257108688,0.000440001487731934,0.00140500068664551,0.00451800227165222,0.0109600014984608,0.0146900024265051,299.830017089844,-2.06999206542969,-1.13999938964844,-2.16999816894531,-2.71998596191406,-3.72000122070312,454.800048828125,2.06001281738281,0.0300140380859375,1.00001525878906,0.730010986328125,1.50999450683594,36.800048828125,252.300048828125,0,-1
1964-09-21,298.529998779297,268.830017089844,283.530029296875,290.080017089844,294.5,408.300048828125,100715,9698,5842,1479,33,77.510009765625,88.7599945068359,0.000512000173330307,0.000607002526521683,0.00181400217115879,0.00424600206315517,0.0109300017356873,0.0152310021221638,299.130004882812,-1.96998596191406,-4.16999816894531,-6.18998718261719,-6.01998901367188,-5.49000549316406,453.099853515625,0.860000610351562,-2.46998596191406,-1.6199951171875,-3.239990234375,-3.31999206542969,34.300048828125,232.099853515625,0,-1
1964-09-22,298.330017089844,269.530029296875,284.100006103516,290.350006103516,294.25,407.800048828125,100668,9717,5854,1479,45,78.760009765625,86.2599945068359,0.000508002936840057,0.00116899982094765,0.00262200087308884,0.00577300228178501,0.0113280024379492,0.0148760005831718,299.429992675781,-3.8699951171875,-4.91999816894531,-5.1199951171875,-5.91999816894531,-5.63999938964844,451.599853515625,-3.68998718261719,-4.76998901367188,-4.91999816894531,-8.06999206542969,-7.69000244140625,33.099853515625,217.300048828125,17.106,1
1964-09-23,297.880004882812,269.980010986328,284.460021972656,290.25,293.75,406.300048828125,100710,9721,5862,1483,44.5,69.760009765625,81.5099945068359,0.000176001340150833,0.000858999788761139,0.00266700237989426,0.00549300201237202,0.00998800061643124,0.0140230022370815,299.359985351562,-1.81999206542969,-2.01998901367188,-2.01998901367188,-2.71998596191406,-4.75,451.300048828125,-8.63998413085938,-9.76998901367188,-8.83999633789062,-13.6699981689453,-9.64999389648438,32.599853515625,213.800048828125,1.042,1
1964-09-24,297.260009765625,270.429992675781,284.929992675781,288.299987792969,291.230010986328,404.099853515625,100863,9727,5865,1478,39.5,72.260009765625,81.5099945068359,0.000156000256538391,0.000670000910758972,0.00244900211691856,0.00601800158619881,0.00909500196576118,0.0130730010569096,297.5,-2.28999328613281,0.430007934570312,-0.79998779296875,-3.33999633789062,-4.1199951171875,450.300048828125,-5.78999328613281,-5.91999816894531,-3.03999328613281,-7.6199951171875,-7.30000305175781,27.800048828125,179.099853515625,0,-1
1964-09-25,297.72998046875,269.850006103516,285.210021972656,288.710021972656,292.080017089844,404.800048828125,100913,9723,5870,1485,41.5,93.510009765625,86.5099945068359,0.000479001551866531,0.000993002206087112,0.00246900133788586,0.0062400009483099,0.0120860021561384,0.0143450014293194,298.080017089844,-3.989990234375,-1.96998596191406,-3.68998718261719,-6.24998474121094,-7.989990234375,450.800048828125,-1.69999694824219,0.510009765625,0.0600128173828125,-3.88998413085938,-5.41999816894531,27.099853515625,170.099853515625,0.105,1
1964-09-26,298.109985351562,268.910003662109,283.880004882812,290.75,293.580017089844,409.099853515625,100803,9720,5855,1484,55.760009765625,81.760009765625,89.5099945068359,0.00074700266122818,0.00151900202035904,0.00307900086045265,0.0074400007724762,0.0120680015534163,0.0145880021154881,298.72998046875,-2.989990234375,0.680007934570312,-0.839996337890625,-3.74998474121094,-4.83999633789062,451.099853515625,0.910003662109375,5.05000305175781,3.83000183105469,0.560012817382812,-2.13999938964844,28.300048828125,186.300048828125,3.355,1
1964-09-27,297.510009765625,268.960021972656,283.530029296875,289.480010986328,293.080017089844,412.800048828125,100920,9729,5860,1490,64.010009765625,95.010009765625,89.0099945068359,0.000162001699209213,0.00109400227665901,0.00353500247001648,0.00870800204575062,0.012906001880765,0.0151960011571646,298.330017089844,-1.3699951171875,-0.519989013671875,-2.41999816894531,-3.93998718261719,-3.97000122070312,449.800048828125,1.08000183105469,1.3800048828125,0.6300048828125,-2.18998718261719,-4.84999084472656,24.599853515625,158.099853515625,1.922,1
1964-09-28,297.149993896484,269.380004882812,283.350006103516,288.150024414062,291.549987792969,408.800048828125,101063,9734,5867,1500,70.760009765625,95.760009765625,94.0099945068359,0.000313002616167068,0.00145900063216686,0.00405100174248219,0.00841300189495087,0.0119310021400452,0.0141280014067888,297.150024414062,-0.0999908447265625,-2.41999816894531,-7.31999206542969,-9.18998718261719,-8.44000244140625,448.099853515625,2.83000183105469,1.71000671386719,-2.53999328613281,-7.91999816894531,-9.63999938964844,26.099853515625,170.099853515625,0,-1
