date,Temp,temp500,temp700,temp850,temp925,dlwrf,mslp,P300,P500,P850,R500,R850,rhum,shum300,shum400,shum500,shum700,shum850,shum925,Tas,U500,U700,U850,U925,Uas,ulwrf,V500,V700,V850,V925,Vas,uswrf,dswrf,rainfall,clazz
1964-03-01,289.130004882812,261.730010986328,276.980010986328,283.530029296875,286.100006103516,350.300048828125,101688,9532,5770,1517,48.510009765625,91.760009765625,96.0099945068359,0.000159002840518951,0.000436000525951385,0.00154700130224228,0.00386300124228001,0.00843800231814384,0.00983500108122826,290.359985351562,24.7100067138672,10.0300140380859,3.21000671386719,-1.26998901367188,-2.97000122070312,402.300048828125,9.03001403808594,2.43000793457031,2.28001403808594,0.0300140380859375,-4.88999938964844,19.300048828125,116.099853515625,0.187,1
1964-03-02,289.099975585938,262.960021972656,277.210021972656,285.809997558594,286.130004882812,361.800048828125,101530,9539,5778,1509,69.010009765625,76.260009765625,92.2599945068359,0.000191003084182739,0.000757001340389252,0.00241700187325478,0.00399800203740597,0.00814000144600868,0.00957100093364716,290.799987792969,24.8100128173828,10.0800018310547,3.1300048828125,-1.63999938964844,-4.47000122070312,402.300048828125,12.4300079345703,4.73001098632812,3.25001525878906,-0.089996337890625,-5.13999938964844,26.599853515625,170.300048828125,0.035,1
1964-03-03,288.679992675781,261.960021972656,277.630004882812,285.780029296875,285.330017089844,358.599853515625,101460,9523,5762,1498,67.510009765625,79.010009765625,93.7599945068359,0.000190000981092453,0.000736001878976822,0.00217000208795071,0.00508800148963928,0.00844100117683411,0.0092880018055439,290.299987792969,25.0800018310547,10.9600067138672,2.98001098632812,-1.91999816894531,-4.91999816894531,401.300048828125,10.3300018310547,3.91000366210938,0.910003662109375,-2.83999633789062,-7.06999206542969,21.099853515625,133.599853515625,1.024,1
1964-03-04,289.010009765625,261.679992675781,277.030029296875,284.350006103516,285.25,363.099853515625,101428,9523,5754,1494,73.260009765625,90.510009765625,92.2599945068359,0.000153999775648117,0.000721000134944916,0.00227400101721287,0.00517800077795982,0.00878600217401981,0.00922300107777119,290.529998779297,24.8500061035156,10.2800140380859,2.43000793457031,-3.01998901367188,-4.66999816894531,401.599853515625,3.33000183105469,2.260009765625,1.58000183105469,-0.989990234375,-5.31999206542969,17.099853515625,105.099853515625,0.985,1
1964-03-05,290.149993896484,263.679992675781,276.850006103516,285.080017089844,287.5,377.300048828125,101220,9553,5762,1487,67.760009765625,89.260009765625,92.5099945068359,0.000169001519680023,0.000680003315210342,0.00247900187969208,0.00599300116300583,0.00908800214529037,0.0103980023413897,291.549987792969,26.760009765625,12.6600036621094,4.50001525878906,-1.01998901367188,-2.81999206542969,403.300048828125,3.06001281738281,4.23001098632812,4.46000671386719,3.00001525878906,-2.72000122070312,13.300048828125,80.099853515625,0.175,1
1964-03-06,290.700012207031,263.679992675781,276.730010986328,285.910003662109,289.230010986328,371.099853515625,101048,9582,5755,1479,69.760009765625,83.510009765625,91.0099945068359,0.000169999897480011,0.000472001731395721,0.00262600183486938,0.00551000237464905,0.00895800068974495,0.0102180019021034,292.47998046875,26.2100067138672,16.4300079345703,7.80000305175781,4.30000305175781,0.210006713867188,405.099853515625,-0.499984741210938,1.8800048828125,-0.019989013671875,-0.769989013671875,-1.06999206542969,25.099853515625,164.599853515625,16.397,1
1964-03-07,286.799987792969,265.580017089844,276.080017089844,282.549987792969,283.280029296875,351.300048828125,101553,9598,5761,1499,20.25,89.760009765625,90.2599945068359,0.000122003257274628,0.000453002750873566,0.000870000571012497,0.00573600083589554,0.0078280009329319,0.00775600224733353,288.929992675781,28.8500061035156,12.5800018310547,1.46000671386719,-4.03999328613281,-4.1199951171875,400.800048828125,-1.74998474121094,-1.71998596191406,-4.1199951171875,-9.18998718261719,-11.5699920654297,18.099853515625,106.099853515625,0.044,1
1964-03-08,286.029998779297,264.830017089844,274.080017089844,278.75,279.100006103516,341.800048828125,101945,9564,5740,1508,28.5,69.760009765625,85.7599945068359,0.000208999961614609,0.00032300129532814,0.00113100185990334,0.00357500091195107,0.00465000234544277,0.00594600103795528,286.47998046875,29.8300018310547,7.33000183105469,-0.269989013671875,-4.46998596191406,-4.34999084472656,399.300048828125,-7.66999816894531,-4.989990234375,-1.6199951171875,-5.64999389648438,-8.27000427246094,24.099853515625,151.800048828125,0,-1
1964-03-09,288.080017089844,263.25,274.75,277.600006103516,281.830017089844,338.099853515625,101885,9556,5737,1511,21.25,94.010009765625,82.0099945068359,0.000220000743865967,0.000481002032756805,0.000748001039028168,0.0033080019056797,0.0057660024613142,0.0070550013333559,288.799987792969,27.0800018310547,7.33000183105469,-0.0399932861328125,-3.96998596191406,-4.22000122070312,401.300048828125,-9.04998779296875,-3.09999084472656,3.06001281738281,-0.419998168945312,-2.72000122070312,26.300048828125,170.300048828125,0,-1
1964-03-10,289.22998046875,260.830017089844,273.780029296875,279.100006103516,283.850006103516,351.800048828125,102023,9524,5741,1533,28,91.760009765625,86.5099945068359,0.000109001994132996,0.000369001179933548,0.000835001468658447,0.00440500117838383,0.00622800178825855,0.00743800215423107,290.22998046875,22.4600067138672,5.41000366210938,-0.189987182617188,-4.13998413085938,-4.31999206542969,402.599853515625,-2.83999633789062,0.430007934570312,3.21000671386719,0.560012817382812,-2.91999816894531,20.599853515625,122.300048828125,0.021,1
1964-03-11,290.429992675781,259.679992675781,274.100006103516,281.530029296875,285.030029296875,343.099853515625,102278,9543,5777,1563,32,81.260009765625,85.5099945068359,0.00011100247502327,0.000257000327110291,0.000874999910593033,0.00441500172019005,0.0065230019390583,0.00712300091981888,291.299987792969,14.510009765625,3.23001098632812,-2.51998901367188,-6.51998901367188,-6.6199951171875,403.599853515625,-6.56999206542969,1.06001281738281,3.03001403808594,1.45001220703125,-1.31999206542969,29.800048828125,192.300048828125,0,-1
1964-03-12,291.299987792969,260.330017089844,275.960021972656,281.980010986328,285.950012207031,343.099853515625,102390,9579,5816,1576,15.5,72.760009765625,81.5099945068359,6.30021095275879e-05,0.000199001282453537,0.000465001910924911,0.00214300118386745,0.00602300092577934,0.00772000104188919,292.330017089844,9.03001403808594,4.31001281738281,0.780014038085938,-1.3699951171875,-3.19000244140625,406.099853515625,-4.6199951171875,-0.639999389648438,0.610000610351562,2.6300048828125,3.00999450683594,32.800048828125,216.800048828125,0,-1
1964-03-13,289.630004882812,262.160003662109,276.109985351562,282.809997558594,286.030029296875,346.800048828125,102115,9576,5802,1555,22.25,73.260009765625,85.2599945068359,0.000143002718687057,0.000342000275850296,0.00074700266122818,0.00256000086665154,0.00637300126254559,0.00775100104510784,291.830017089844,16.7800140380859,6.10000610351562,1.96000671386719,-0.169998168945312,-2.22000122070312,403.800048828125,1.43000793457031,-0.819992065429688,0.730010986328125,0.560012817382812,-0.839996337890625,31.300048828125,208.599853515625,0,-1
