date,Temp,temp500,temp700,temp850,temp925,dlwrf,mslp,P300,P500,P850,R500,R850,rhum,shum300,shum400,shum500,shum700,shum850,shum925,Tas,U500,U700,U850,U925,Uas,ulwrf,V500,V700,V850,V925,Vas,uswrf,dswrf,rainfall,clazz
1964-06-01,298.130004882812,270.100006103516,283.030029296875,291,294.780029296875,417.300048828125,100430,9693,5829,1451,84.010009765625,87.760009765625,87.7599945068359,0.000998999923467636,0.002147002145648,0.00508500076830387,0.0101260021328926,0.013178002089262,0.0143450014293194,298.5,10.3800048828125,11.0300140380859,7.58000183105469,6.46000671386719,2.50999450683594,445.800048828125,-0.889999389648438,1.08000183105469,3.53001403808594,3.86000061035156,2.25999450683594,28.300048828125,196.099853515625,9.898,1
1964-06-02,297.529998779297,269.530029296875,283.030029296875,289.960021972656,294.5,417.599853515625,100418,9681,5820,1451,78.010009765625,99.260009765625,93.2599945068359,0.000706002116203308,0.00168800167739391,0.004508001729846,0.010715002194047,0.0139180012047291,0.0167000014334917,298.580017089844,14.4600067138672,13.8300018310547,9.6300048828125,7.760009765625,4.43000793457031,445.300048828125,1.25001525878906,0.930007934570312,0.530014038085938,0.460006713867188,1.83000183105469,28.300048828125,190.099853515625,53.8,1
1964-06-03,295.22998046875,268.460021972656,281.780029296875,288.679992675781,290.960021972656,404.800048828125,100670,9665,5805,1458,90.510009765625,94.010009765625,92.2599945068359,0.000879000872373581,0.00242100097239017,0.00483000092208385,0.00982300192117691,0.0121180023998022,0.0131680015474558,295.609985351562,15.9600067138672,9.21000671386719,-0.1199951171875,-4.8699951171875,-8.239990234375,442.800048828125,1.71000671386719,0.580001831054688,-1.54998779296875,-5.71998596191406,-7.52000427246094,19.099853515625,117.599853515625,25.651,1
1964-06-04,295.149993896484,267.600006103516,280.330017089844,286.280029296875,289.299987792969,401.599853515625,100628,9624,5774,1448,96.760009765625,91.260009765625,88.0099945068359,0.00111700221896172,0.00305200181901455,0.00485500134527683,0.00889000110328197,0.0100610014051199,0.0115610007196665,295.029998779297,20.9100036621094,7.86000061035156,-2.74998474121094,-5.71998596191406,-5.72000122070312,443.300048828125,8.33000183105469,2.78001403808594,1.33000183105469,0.0600128173828125,-1.80000305175781,27.800048828125,193.300048828125,31.425,1
1964-06-05,295.630004882812,268.100006103516,279.299987792969,286.600006103516,290.330017089844,382.599853515625,100603,9613,5769,1450,70.010009765625,95.760009765625,98.7599945068359,0.000635001808404922,0.00186800211668015,0.00366600230336189,0.00739100202918053,0.0108100008219481,0.0125400014221668,294.97998046875,20.0500030517578,6.78001403808594,-0.469985961914062,-3.38998413085938,-4.38999938964844,444.300048828125,3.41000366210938,1.43000793457031,0.750015258789062,0.850006103515625,-2.27000427246094,35.300048828125,236.099853515625,2.829,1
1964-06-06,296.929992675781,268.280029296875,280.960021972656,286.780029296875,291.400024414062,386.300048828125,100758,9633,5800,1469,50.510009765625,83.510009765625,90.2599945068359,0.00067400187253952,0.00140300020575523,0.00274600088596344,0.0057660024613142,0.00952800177037716,0.0125010013580322,296.630004882812,7.30000305175781,-0.419998168945312,-4.26998901367188,-5.91999816894531,-5.72000122070312,445.800048828125,3.65000915527344,2.91000366210938,3.83000183105469,2.56001281738281,0.779998779296875,39.599853515625,285.300048828125,0,-1
1964-06-07,297.880004882812,268.330017089844,281.710021972656,288.630004882812,292.910003662109,410.099853515625,100608,9655,5818,1467,71.260009765625,86.510009765625,90.5099945068359,0.000589001923799515,0.00134500116109848,0.00376800075173378,0.00879300199449062,0.0111430007964373,0.0139880012720823,298.22998046875,6.8800048828125,3.1300048828125,0.860000610351562,-1.16999816894531,-3.47000122070312,446.599853515625,2.58000183105469,3.21000671386719,2.8800048828125,3.010009765625,0.479995727539062,31.599853515625,214.800048828125,0.108,1
1964-06-08,298.029998779297,268.309997558594,282.330017089844,290.210021972656,294.130004882812,409.599853515625,100763,9680,5834,1480,68.510009765625,75.010009765625,89.2599945068359,0.000647000968456268,0.00143400207161903,0.00361600145697594,0.00767000205814838,0.0106910020112991,0.0125530008226633,298.049987792969,8.93000793457031,5.60000610351562,2.56001281738281,0.310012817382812,-0.970001220703125,447.599853515625,0.330001831054688,1.260009765625,1.55000305175781,1.11000061035156,-0.0200042724609375,33.300048828125,235.599853515625,0,-1
1964-06-09,298.029998779297,268.049987792969,281.730010986328,289.299987792969,293.030029296875,410.800048828125,100888,9685,5837,1489,83.510009765625,82.510009765625,88.2599945068359,0.000848002731800079,0.00232200138270855,0.00433100201189518,0.00859800167381763,0.0110580008476973,0.0131200011819601,298.210021972656,5.85000610351562,3.25001525878906,-0.0999908447265625,-1.91999816894531,-3.63999938964844,448.099853515625,0.210006713867188,0.960006713867188,3.48001098632812,4.35000610351562,1.68000793457031,37.599853515625,270.300048828125,19.127,1
1964-06-10,298.709991455078,269.230010986328,283.799987792969,289.780029296875,293.580017089844,415.599853515625,100625,9689,5831,1466,69.760009765625,86.260009765625,86.0099945068359,0.000792000442743301,0.00210700184106827,0.00394600071012974,0.00863100215792656,0.0119500011205673,0.0141310021281242,298.660003662109,9.56001281738281,7.16000366210938,7.68000793457031,6.31001281738281,2.68000793457031,449.099853515625,3.510009765625,3.75001525878906,6.21000671386719,8.03001403808594,5.8800048828125,30.099853515625,209.800048828125,2.078,1
